,id,src,caption,start,end,width,height
0,407235,/val2014/COCO_val2014_000000407235.jpg,A group of animals such as sheeps are walking together on the grass,0,0,1181.5384615384617,600
0,370170,/val2014/COCO_val2014_000000370170.jpg,"A salad of noodles, asparagus and meat in a dish.",54330.06005859375,60330.06005859375,899.2974238875878,600
0,62089,/val2014/COCO_val2014_000000062089.jpg,A boy at a skate park practicing on his skateboard. ,64362.056884765625,70362.05688476562,803.347280334728,600
0,538115,/val2014/COCO_val2014_000000538115.jpg,Two men on skis racing cross country in front of a crowd.,74399.51879882812,80399.51879882812,943.4889434889435,600
0,336431,/val2014/COCO_val2014_000000336431.jpg,A young boy holding up an electric tooth  brush.,84532.64892578125,90532.64892578125,420.0,600
0,249953,/val2014/COCO_val2014_000000249953.jpg,A man riding a blue surfboard on a wave in the ocean.,94470.7470703125,100470.7470703125,899.2974238875878,600
0,132037,/val2014/COCO_val2014_000000132037.jpg,Large clock tower with ornate brick work and windows.,104645.53198242188,110645.53198242188,484.6875,600
0,376450,/val2014/COCO_val2014_000000376450.jpg,While in a restaurant a young man is playing with his phone.,114473.81616210938,120473.81616210938,895.104895104895,600
0,213799,/val2014/COCO_val2014_000000213799.jpg,The dog is laying down underneath the table because he is in trouble for chewing on things he shouldn't have chewed on. ,124574.59912109375,130574.59912109375,800.0,600
0,116226,/val2014/COCO_val2014_000000116226.jpg,a pair of yellow scissors a ladle and some oven mitts,134605.33715820312,140605.33715820312,800.0,600
0,106335,/val2014/COCO_val2014_000000106335.jpg,Several vehicles turning the corner on a busy intersection.,144764.90112304688,150764.90112304688,899.2974238875878,600
0,434858,/val2014/COCO_val2014_000000434858.jpg,A red vase with an assortment of flowers in it,154787.35620117188,160787.35620117188,400.3125,600
0,575577,/val2014/COCO_val2014_000000575577.jpg,A woman skiing down the side of a snow covered ski slope.,164711.5029296875,170711.5029296875,900.9009009009009,600
0,453020,/val2014/COCO_val2014_000000453020.jpg,A public restroom with several urinals and stalls.,174890.01904296875,180890.01904296875,800.0,600
0,282980,/val2014/COCO_val2014_000000282980.jpg,A group of people and surfboards in the water.,184975.13110351562,190975.13110351562,899.2974238875878,600
0,53949,/val2014/COCO_val2014_000000053949.jpg,Men holding tennis rackets are shaking hands above a net.,194816.0380859375,200816.0380859375,450.0,600
0,15338,/val2014/COCO_val2014_000000015338.jpg,A yellow bus is on a street near a black guard rail.,204750.5830078125,210750.5830078125,905.6603773584905,600
0,31061,/val2014/COCO_val2014_000000031061.jpg,A young man is sitting down with his skateboard. ,214944.57299804688,220944.57299804688,400.3125,600
0,275754,/val2014/COCO_val2014_000000275754.jpg,A small child in pajamas is holding bananas.,224820.47607421875,230820.47607421875,400.3125,600
0,237308,/val2014/COCO_val2014_000000237308.jpg,The long train has a yellow and red engine and moves down the track.,235000.80102539062,241000.80102539062,899.2974238875878,600
0,199127,/val2014/COCO_val2014_000000199127.jpg,A white bus passing street next to a fence.,244994.1181640625,250994.1181640625,800.0,600
0,6662,/val2014/COCO_val2014_000000006662.jpg,A woman that is laying upside down on a bed.,254854.63891601562,260854.63891601562,398.4375,600
0,407019,/val2014/COCO_val2014_000000407019.jpg,A polar bear is walking around the water,265061.31201171875,271061.31201171875,1002.6109660574413,600
0,90155,/val2014/COCO_val2014_000000090155.jpg,A train on the tracks out in the country ,274993.1330566406,280993.1330566406,899.2974238875878,600
0,574725,/val2014/COCO_val2014_000000574725.jpg,A giraffe trying to cross a dirt road quickly.,285090.4899902344,291090.4899902344,900.9009009009009,600
0,283,/val2014/COCO_val2014_000000000283.jpg,A bottle on wine next to a glass of wine.,295215.2390136719,301215.2390136719,401.25,600
0,347982,/val2014/COCO_val2014_000000347982.jpg,AN OLD SCHOOL BIKE SITTING IN FRONT OF A CAFE ,305144.3828125,311144.3828125,600.0,600
0,416193,/val2014/COCO_val2014_000000416193.jpg,A field full of zebras and giraffes at a zoo.,315032.0830078125,321032.0830078125,803.347280334728,600
0,362469,/val2014/COCO_val2014_000000362469.jpg,People fly their kite by the sea while a boat sits in the background.,325202.3601074219,331202.3601074219,899.2974238875878,600
0,429246,/val2014/COCO_val2014_000000429246.jpg,A crowd of people walking on a sidewalk while holding umbrellas.,335248.2458496094,341248.2458496094,897.196261682243,600
0,373396,/val2014/COCO_val2014_000000373396.jpg,A white and black dog standing on wooden floor by a cake.,345228.2060546875,351228.2060546875,450.0,600
0,346587,/val2014/COCO_val2014_000000346587.jpg,A clock that is on the side of a building.,355145.56591796875,361145.56591796875,600.0,600
0,279621,/val2014/COCO_val2014_000000279621.jpg,a yellow and black train is coming down the tracks,365475.9060058594,371475.9060058594,899.2974238875878,600
0,517570,/val2014/COCO_val2014_000000517570.jpg,a couple of boats are sitting in the water,375608.9030761719,381608.9030761719,464.0625,600
0,12062,/val2014/COCO_val2014_000000012062.jpg,A large white sheep standing next to other sheep.,385749.8659667969,391749.8659667969,899.2974238875878,600
0,324135,/val2014/COCO_val2014_000000324135.jpg,Child with goggles and cat and baseball with wood background,395372.60302734375,401372.60302734375,399.375,600
0,549220,/val2014/COCO_val2014_000000549220.jpg,A dog on a leash trying to ride a skateboard.,405515.97509765625,411515.97509765625,450.0,600
0,280607,/val2014/COCO_val2014_000000280607.jpg,A pizza that is sitting on a table.,415554.2360839844,421554.2360839844,800.0,600
0,291067,/val2014/COCO_val2014_000000291067.jpg,"A ""Virgin Records"" train next to a blue, yellow and red train at a subway station. ",426203.8391113281,432203.8391113281,800.0,600
0,392632,/val2014/COCO_val2014_000000392632.jpg,A crowd sits on a hill as they watch a baseball player prepare to swing.,435724.5690917969,441724.5690917969,435.0,600
0,263477,/val2014/COCO_val2014_000000263477.jpg,A couple of giraffe standing next to each other on a field.,445961.9372558594,451961.9372558594,462.1875,600
0,265742,/val2014/COCO_val2014_000000265742.jpg,There is no image here to provide a caption for.,455786.8720703125,461786.8720703125,901.4084507042253,600
0,141086,/val2014/COCO_val2014_000000141086.jpg,A dog in an enclosure with a  herd of sheep,465454.85986328125,471454.85986328125,907.8014184397164,600
0,573968,/val2014/COCO_val2014_000000573968.jpg,A person on a snowboard is standing on a rail.,475917.0700683594,481917.0700683594,800.0,600
0,530620,/val2014/COCO_val2014_000000530620.jpg,Men work on the basket of a hot air balloon. ,485627.5397949219,491627.5397949219,903.529411764706,600
0,151820,/val2014/COCO_val2014_000000151820.jpg,A group of people sitting down to eat and having conversations.,495578.7219238281,501578.7219238281,899.2974238875878,600
0,519193,/val2014/COCO_val2014_000000519193.jpg,A kid holding a video game controller in his hand.,505684.7829589844,511684.7829589844,800.0,600
0,272635,/val2014/COCO_val2014_000000272635.jpg,A large white bird flying over a rock cliff side.,515622.1921386719,521622.1921386719,898.2035928143712,600
0,336873,/val2014/COCO_val2014_000000336873.jpg,Street signs against the disorganized electric wire infrastructure in Jerusalem,525685.8449707031,531685.8449707031,898.2035928143712,600
0,206290,/val2014/COCO_val2014_000000206290.jpg,A street light and other road signs. ,535493.6938476562,541493.6938476562,800.0,600
0,227032,/val2014/COCO_val2014_000000227032.jpg,A large pair of black scissors sitting on top of a table.,545901.4379882812,551901.4379882812,903.6144578313254,600
0,551820,/val2014/COCO_val2014_000000551820.jpg,Several people playing tennis in a school gymnasium.,555565.1860351562,561565.1860351562,903.529411764706,600
0,488385,/val2014/COCO_val2014_000000488385.jpg,The motorcycles are parked on the side of the building.,565724.2641601562,571724.2641601562,450.0,600
0,188918,/val2014/COCO_val2014_000000188918.jpg,A train coming up to a railroad crossing.,575550.4599609375,581550.4599609375,800.0,600
0,470386,/val2014/COCO_val2014_000000470386.jpg,A woman sitting on a couch in front of an open laptop computer.,585937.1899414062,591937.1899414062,800.0,600
0,393858,/val2014/COCO_val2014_000000393858.jpg,A plane that is flying in the air.,595905.8920898438,601905.8920898438,1275.747508305648,600
0,272615,/val2014/COCO_val2014_000000272615.jpg,"Bowls of fresh salad, soup, pudding and rice",605801.7917480469,611801.7917480469,450.0,600
0,516239,/val2014/COCO_val2014_000000516239.jpg,A truck traveling down a road filled with people in the back.,615653.0400390625,621653.0400390625,600.9389671361503,600
0,342367,/val2014/COCO_val2014_000000342367.jpg,A TV showing two men in hats and women.   ,625883.5671386719,631883.5671386719,800.0,600
0,113058,/val2014/COCO_val2014_000000113058.jpg,A young man laying on a sofa using a laptop.,636021.9689941406,642021.9689941406,800.0,600
0,428357,/val2014/COCO_val2014_000000428357.jpg,A large United States Air Force plane sitting on a tarmac at an airport.,645777.9990234375,651777.9990234375,1488.372093023256,600
0,174386,/val2014/COCO_val2014_000000174386.jpg,Bananas hanging from the ceiling by attached strings.,655930.5041503906,661930.5041503906,899.2974238875878,600
0,296858,/val2014/COCO_val2014_000000296858.jpg,Two zebras forage on the ground for food in a wildlife exhibit.,665845.0700683594,671845.0700683594,899.2974238875878,600
0,554084,/val2014/COCO_val2014_000000554084.jpg,A bear that is sitting down with a red hat.,675984.2390136719,681984.2390136719,398.4375,600
0,243810,/val2014/COCO_val2014_000000243810.jpg,Two toilets sitting on a sidewalk with a cardboard box.,686199.5607910156,692199.5607910156,390.0,600
0,12897,/val2014/COCO_val2014_000000012897.jpg,The people are at the airport with their bags,696108.2170410156,702108.2170410156,901.4084507042253,600
0,477112,/val2014/COCO_val2014_000000477112.jpg,A man standing in front of a flat screen TV.,706153.3701171875,712153.3701171875,800.0,600
0,534915,/val2014/COCO_val2014_000000534915.jpg,The man is running with a Frisbee while others cheer.,716179.8759765625,722179.8759765625,870.3614457831326,600
0,499591,/val2014/COCO_val2014_000000499591.jpg,Two black and white Clydesdale horses in a field. ,726108.2111816406,732108.2111816406,899.2974238875878,600
0,143961,/val2014/COCO_val2014_000000143961.jpg,A group of people standing and sitting on top of a field.,736107.0991210938,742107.0991210938,1078.6516853932583,600
0,232592,/val2014/COCO_val2014_000000232592.jpg,A young boy climbing into a surfboard in the water.,746025.5068359375,752025.5068359375,899.2974238875878,600
0,369979,/val2014/COCO_val2014_000000369979.jpg,Several pieces of art and a painting on display,756061.3020019531,762061.3020019531,800.0,600
0,33489,/val2014/COCO_val2014_000000033489.jpg,A semi truck pulling a large blue boat down a road.,765984.9340820312,771984.9340820312,800.0,600
0,177357,/val2014/COCO_val2014_000000177357.jpg,A surfer in the ocean trying not to wipeout.,776031.0229492188,782031.0229492188,969.6969696969697,600
0,433483,/val2014/COCO_val2014_000000433483.jpg,Black and white picture with a stop light at tree line level.,786065.3000488281,792065.3000488281,600.0,600
0,372038,/val2014/COCO_val2014_000000372038.jpg,A semi-browned banana sitting on top a cup of starbucks coffee.,796199.4440917969,802199.4440917969,600.0,600
0,432796,/val2014/COCO_val2014_000000432796.jpg,A couple of swans swimming in a pond next to two people.,806390.3811035156,812390.3811035156,897.196261682243,600
0,551815,/val2014/COCO_val2014_000000551815.jpg,An orange cat laying on a white and brown cat in a bed.,816177.9816894531,822177.9816894531,800.0,600
0,83483,/val2014/COCO_val2014_000000083483.jpg,A group of ducks swimming on top of a lake.,826200.9450683594,832200.9450683594,1069.6378830083565,600
0,122954,/val2014/COCO_val2014_000000122954.jpg,a narrow fridge sitting next to a big window ,836391.1340332031,842391.1340332031,450.0,600
0,127494,/val2014/COCO_val2014_000000127494.jpg,A white plate of food tha includes meat and vegetables.,846273.0129394531,852273.0129394531,900.9009009009009,600
0,318550,/val2014/COCO_val2014_000000318550.jpg,A photo of a busy city with cranes and a train and bridge,856208.96875,862208.96875,800.0,600
0,236884,/val2014/COCO_val2014_000000236884.jpg,A young boy holding a slice of pizza in his hands.,866386.2309570312,872386.2309570312,898.2035928143712,600
0,364157,/val2014/COCO_val2014_000000364157.jpg,A bedroom has a stripped bedspread and blue curtains.,876403.2849121094,882403.2849121094,800.0,600
0,515755,/val2014/COCO_val2014_000000515755.jpg,The huge stuffed bear is lying on a couch.,886317.1818847656,892317.1818847656,901.4084507042253,600
0,400347,/val2014/COCO_val2014_000000400347.jpg,A half of a chicken with bread slices next to a wine glass.,896454.0688476562,902454.0688476562,897.196261682243,600
0,374858,/val2014/COCO_val2014_000000374858.jpg,A man sitting on a bench with a book and a bag. ,906688.3420410156,912688.3420410156,600.0,600
0,11034,/val2014/COCO_val2014_000000011034.jpg,A father and son play Wii in the living room.,916568.7580566406,922568.7580566406,450.0,600
0,82180,/val2014/COCO_val2014_000000082180.jpg,A teddy bear and a stuffed raccoon sitting on a faded wooden outdoor chair.,926348.4699707031,932348.4699707031,903.529411764706,600
